time,open,high,low,close,Volume,Volume MA,DEMA,EMA,Second EMA,H F,L F,H D,L D,+RBD,+HBD,-RBD,-HBD,TRIN,ADX,Plot,Plot,Schaff_TC,Plot,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Detrended Price Oscillator,Source 2 - Source 1 DPO,K1,EMA,RSI EMA K1,EMA RSI EMA K1
1998-12-21T09:30:00-05:00,25.875,27.14062,25.875,27.09375,239800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-28T09:30:00-05:00,27.14062,27.60937,25.98437,27.15625,225400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-04T09:30:00-05:00,27.375,27.59375,26.625,27.04687,303700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-11T09:30:00-05:00,26.98437,26.98437,25.48437,26.125,238400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-18T09:30:00-05:00,26.32812,26.32812,25.21875,25.39062,637900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-25T09:30:00-05:00,25.39062,26.98437,25.10937,26.79687,539500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-02-01T09:30:00-05:00,26.98437,27.07812,26.25,26.28125,271700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-02-08T09:30:00-05:00,26.21875,26.51562,25.625,26.17187,212000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-02-15T09:30:00-05:00,26.5,26.71875,26.03125,26.39062,124200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-02-22T09:30:00-05:00,26.5,27.26562,26.07812,26.51562,331300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-01T09:30:00-05:00,26.42187,27.23437,26.04687,27.07812,213600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,3566.0690574367186,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-08T09:30:00-05:00,27.14062,27.57812,26.82812,27.4375,190400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8530599983763727,NaN,25,3543.1286117599825,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-15T09:30:00-05:00,27.59375,27.95312,27.21875,27.625,547500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8437353778981823,NaN,25,4518.627162178902,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-22T09:30:00-05:00,27.48437,27.625,26.5,26.92187,298100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8266009698746961,NaN,25,4322.783700594509,0,25,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-03-29T09:30:00-05:00,27.1875,27.46875,26.375,26.48437,148300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7741554310433221,NaN,25,2000.1075840780468,0,25,75,NaN,49.09615764613656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-05T09:30:00-04:00,26.75,27.125,26.14062,26.96875,357400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7346173311168617,NaN,25,2839.669106571637,0,25,75,NaN,50.06819868560881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-12T09:30:00-04:00,27,27.67187,25.75,26.14062,446400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.763661248022833,NaN,25,1487.374733357402,0,25,75,NaN,46.403814798221525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-19T09:30:00-04:00,26.01562,26.71875,25,26.60937,240300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8945845731246539,NaN,25,-87.04739003198051,0,25,75,NaN,44.60921594123906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-04-26T09:30:00-04:00,26.625,26.79687,25.3125,25.51562,263600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8884234357977685,NaN,25,-2903.570121489716,0,25,75,NaN,40.637058495208215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-05-03T09:30:00-04:00,25.75,26.3125,25.48437,26.01562,221600,302555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8336520179153917,NaN,25,-4009.1022237381576,0,25,75,NaN,42.737966062916946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-05-10T09:30:00-04:00,26,26.3125,25.51562,25.75,438400,312485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8862097016353635,NaN,25,-4558.246200548883,0,25,75,NaN,41.58529699344214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-05-17T09:30:00-04:00,25.54687,26.96875,25.35937,25.92187,420400,322235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8787940053444403,NaN,25,-5757.057424254568,0,25,75,NaN,44.31467418722676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-05-24T09:30:00-04:00,25.76562,26.04687,24.76562,25.25,162100,315155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.012930231216472,NaN,25,-4577.218855760951,0,25,75,NaN,37.85880543101579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-05-31T09:30:00-04:00,25.29687,26.0625,24.95312,26.0625,159900,311230,NaN,NaN,NaN,26.96875,NaN,26.96875,NaN,NaN,NaN,NaN,NaN,0.9768939503677571,NaN,25,-4531.275656300432,50,25,75,NaN,43.52373485208824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-06-07T09:30:00-04:00,26.10937,26.10937,24.625,24.625,215500,290110,NaN,NaN,NaN,NaN,24.76562,NaN,24.76562,NaN,NaN,NaN,NaN,0.9599370581217936,NaN,25,-3712.9036522659535,50,25,75,NaN,37.21574946712832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-06-14T09:30:00-04:00,24.64062,25.375,24.5625,25.04687,164100,271340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9616819500547736,NaN,25,-2777.190904004081,37.5,25,75,NaN,37.360933228151886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-06-21T09:30:00-04:00,25.01562,25.01562,24.40625,24.54687,311000,273305,NaN,NaN,NaN,26.10937,NaN,26.10937,NaN,NaN,NaN,NaN,NaN,0.9537165770493248,NaN,25,-2880.118196359608,25,25,75,NaN,34.57653279342499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-06-28T09:30:00-04:00,24.84375,26,24.51562,25.875,205500,272980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9391167131627681,8.41672071991373,25,-2278.5566698600596,62.5,25,75,NaN,45.41590245770245,42.52886007425083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-07-05T09:30:00-04:00,25.98437,26.23437,25.48437,25.67187,177500,275645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9369036403867773,8.531478481463685,25,-2153.1457857372043,81.25,25,75,NaN,47.40982981496292,42.40840808630986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-07-12T09:30:00-04:00,25.71875,26.21875,25.46875,25.875,107700,264465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9453119279104494,8.611816972858469,25,-2394.228476667755,90.625,25,75,NaN,48.3657857112855,42.28680715957248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-07-19T09:30:00-04:00,26.25,26.25,25.0625,25.07812,154800,261525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.007213337766958,8.01697269739578,25,-1419.7313368445375,95.3125,25,75,NaN,43.85854708412128,42.105002322851036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-07-26T09:30:00-04:00,25.15625,25.5625,24.54687,24.64062,304900,267250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9690251703311872,8.173348260351647,25,-987.7982411400626,80.37701646959795,25,75,NaN,39.657458835147516,41.75130538670164,NaN,NaN,-1.9077399999999969,-0.15401190476190152,NaN,NaN,NaN,NaN
1999-08-02T09:30:00-04:00,24.67187,24.98437,23.79687,24.03125,247400,252245,NaN,NaN,NaN,26.25,NaN,26.25,NaN,NaN,NaN,NaN,NaN,0.9423486303930544,9.22153833596324,25,-349.1711637055232,40.188508234798974,25,75,NaN,35.20654014199624,41.36341121861507,NaN,NaN,-2.4613061904761864,0.001488571428577501,NaN,NaN,NaN,NaN
1999-08-09T09:30:00-04:00,24.125,24.4375,23.5625,24.25,128300,243755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896872473430465,10.444146390911039,25,-971.2820787384626,20.094254117399487,25,75,NaN,34.64143580397122,40.78508762869037,NaN,NaN,-2.1517823809523797,-0.2946423809523786,NaN,NaN,NaN,NaN
1999-08-16T09:30:00-04:00,24.1875,24.875,24.01562,24.8125,200200,246350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8897993164977692,10.827195769377399,25,-2240.172448629739,10.05549623159729,25,75,NaN,40.656518276629555,40.71874629177519,NaN,NaN,-1.5424076190476157,-0.31695904761904004,NaN,NaN,39.22861057140702,NaN
1999-08-23T09:30:00-04:00,25,26.04687,25,25.25,260600,241510,NaN,NaN,NaN,NaN,23.5625,NaN,23.5625,NaN,NaN,NaN,NaN,0.8298001059243489,10.528217445243847,25,-3063.6298532434703,36.694059415009576,25,75,NaN,48.3543839102661,41.007296986278,NaN,NaN,-1.0334790476190463,-0.1287247619047598,NaN,NaN,40.52633757984693,NaN
1999-08-30T09:30:00-04:00,25.375,25.5,24.625,25.375,235800,230980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9539386761845806,9.778790084916237,25,-3635.5313293415893,68.34702970750479,25,75,NaN,46.9021446224745,41.65324978566791,NaN,NaN,-0.8921099999999953,-0.2864580952380962,NaN,NaN,40.682315965362356,NaN
1999-09-06T09:30:00-04:00,25.48437,25.5,24.71875,24.875,401800,239055,NaN,NaN,NaN,26.04687,NaN,26.04687,NaN,NaN,26.04687,NaN,NaN,0.9099566988097025,9.082893250326311,25,-2736.8516011719657,84.1735148537524,25,75,NaN,44.9415066538966,41.75451920008279,NaN,NaN,-1.2849671428571412,-0.319939999999999,NaN,NaN,40.65880234055622,NaN
1999-09-13T09:30:00-04:00,24.875,24.875,24,24.29687,167100,234230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9230537244307617,9.30914399305375,25,-1216.713535569932,88.82521209984594,25,75,NaN,39.97682489781597,41.95173887370334,NaN,NaN,-1.843751904761902,-0.25744047619047805,NaN,NaN,36.48641280747145,NaN
1999-09-20T09:30:00-04:00,24.53125,24.5625,23,23.26562,160800,231190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9274221053857804,10.489147691620492,25,-261.0008931262928,44.41260604992297,25,75,NaN,34.44479952962861,41.74344360952311,NaN,NaN,-2.85119238095238,0.4367557142857095,NaN,NaN,36.87382606687641,NaN
1999-09-27T09:30:00-04:00,23.3125,23.5,22.25,23.125,336500,226095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9079029726382275,12.17346469397061,25,-691.5890112233974,22.206303024961485,25,75,NaN,31.529847626085385,41.52582324042743,NaN,NaN,-2.967259047619045,0.12127952380951967,NaN,NaN,37.59697809426184,NaN
1999-10-04T09:30:00-04:00,23.375,24.71875,23.03125,24.46875,200000,215075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8683020722256722,12.178653032335541,25,-1645.1422692866836,12.193488502638733,25,75,NaN,43.13289500182186,41.3627512792931,NaN,NaN,-1.5550566666666619,0.5587795238095197,NaN,NaN,44.164810565941885,NaN
1999-10-11T09:30:00-04:00,24.70312,24.70312,22.75,22.76562,282500,221095,NaN,NaN,NaN,NaN,22.25,NaN,22.25,NaN,NaN,NaN,NaN,0.8336100026625046,12.427180076792247,25,-4715.95849768195,6.096744251319366,25,75,NaN,37.69787469031236,40.66904019896092,NaN,NaN,-3.1421152380952364,0.8325838095238041,NaN,NaN,41.29850365606702,NaN
1999-10-18T09:30:00-04:00,22.98437,24.78125,22.85937,24.59375,385600,232380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8045718995115013,12.56296712825042,25,-4286.1438608037715,51.090505523428945,25,75,NaN,45.389832400168224,40.45647210530968,NaN,NaN,-1.1517828571428552,0.7805104761904715,NaN,NaN,46.98766725061991,NaN
1999-10-25T09:30:00-04:00,24.10937,25.28125,23.76562,24.82812,474700,245340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8375721081268451,12.089451251038616,25,-2443.0927185428045,75.54525276171447,25,75,NaN,48.71599399290712,40.80343259879438,NaN,NaN,-0.7566985714285686,0.36756380952380496,NaN,NaN,44.348649136701,NaN
1999-11-01T09:30:00-05:00,25.0625,25.3125,24.39062,25.09375,578300,266050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8998467259818848,11.612547130453875,25,1409.419550584531,87.77262638085723,25,75,NaN,50.761485949824944,41.596577392699906,NaN,NaN,-0.3906223809523759,-0.2135376190476208,NaN,NaN,51.78792413621758,NaN
1999-11-08T09:30:00-05:00,24.90625,25.17187,24.42187,24.8125,151700,258085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8543033634757878,11.169707589910901,25,5604.28847183735,93.88631319042861,25,75,NaN,49.55711310655693,42.62161831873997,NaN,NaN,-0.6130928571428527,-0.3831852380952441,NaN,NaN,51.062124789558304,NaN
