date,open,high,low,close,X,y,X_original,y_original,mean_x,std_x,mean_y,std_y,atr,symbol,mean_prediction_HLCC,trade_result_mean,y_pred_HLCC_conv1D_model,trade_result_conv1D_model,y_pred_HLCC_gru_model,trade_result_gru_model
2018-02-05,273.45,275.85,258.7,267.67,"[ 0.85738716 -0.21064435  0.25499108  0.28999329  0.32976853  1.44066435
  1.07383061 -0.07318113 -0.25307126 -0.34641048 -2.50594063]",-2.8936140322000012,"[282.045    283.1425   283.225    283.31875  285.937125 285.0725
 282.369    281.945    281.725    276.635   ]",267.41333333333336,282.5414875,2.3569941917951778,281.6193208333333,4.9094272221230515,1.9841499999999956,SPY,278.3953240474671,-0.02136391129154679,281.42257905248107,-0.02136391129154679,275.36806904245316,0.006989845852570771
2018-02-06,259.94,272.36,257.59,257.63,"[ 1.66813827  0.40171579  0.41727512  0.43495617  0.92877608  0.76570966
  0.25583535  0.17586986  0.13437833 -0.82558476 -2.68893159]",-2.7340066518146444,"[283.1425   283.225    283.31875  285.937125 285.0725   282.369
 281.945    281.725    276.635    266.755   ]",265.24666666666667,281.0124875,5.302287185277319,280.8616541666667,5.711393382907789,1.9341499999999965,SPY,271.2128748989766,0.042453193602237684,278.4468470052055,-0.008926388076810567,263.97890279274776,0.015418351135772527
2018-02-07,268.5,272.36,252.92,261.5,"[ 1.90919137  0.57209159  0.58598536  0.974029    0.84589142  0.44523224
  0.38239536  0.34979132 -0.40454758 -1.86876534 -1.88210335]",-2.1377710849027163,"[283.225    283.31875  285.937125 285.0725   282.369    281.945
 281.725    276.635    266.755    266.665   ]",262.98583333333335,279.3647375,6.747630233193443,278.99682083333335,7.489570615428458,2.004864285714283,SPY,272.78832658393634,-0.02641663044394176,277.5399008618506,-0.02641663044394176,268.0367523060221,0.0
2018-02-08,268.01,268.17,252.92,265.34,"[ 1.98594211  0.74040357  1.0997788   0.98110794  0.6100492   0.55185467
  0.52165939 -0.17694945 -1.53299178 -1.54534439 -1.24956795]",-1.8487675788080173,"[283.31875  285.937125 285.0725   282.369    281.945    281.725
 276.635    266.755    266.665    268.82    ]",261.6587,277.9242375,7.285908299684131,277.2081075,8.410688113659678,2.0173642857142835,SPY,273.7429034302087,-0.010012270758792982,277.05472343274295,-0.010012270758792982,270.4310834276745,-0.010012270758792982
2018-02-09,260.8,267.01,252.92,266.0,"[ 2.16586125  1.1831153   1.08398505  0.77402567  0.72541358  0.70019033
  0.11661598 -1.01613737 -1.02645597 -0.77938275 -1.76136984]",-1.5275333763261087,"[285.937125 285.0725   282.369    281.945    281.725    276.635
 266.755    266.665    268.82     260.255   ]",263.4012,275.61786250000006,8.722110580739974,275.93248250000005,8.20360634615997,2.1158285714285676,SPY,266.76138375193864,0.022600734952384714,273.2062405424684,0.019742478729201183,260.31652696140895,0.0
2018-02-12,263.83,270.0,261.6644,269.59,"[ 2.2118135   1.3206037   1.02456535  0.97813655  0.95404613  0.39668153
 -0.6851971  -0.69505227 -0.45907571 -1.39695936 -1.43774882]",-0.8842374374401665,"[285.0725 282.369  281.945  281.725  276.635  266.755  266.665  268.82
 260.255  259.8825]",266.23036666666667,273.0124,9.132262785859817,273.6471866666667,8.387814953268027,2.1843999999999943,SPY,266.3897127690686,0.009655365854545732,271.04111076563646,0.021597330027739215,261.7383147725007,0.007959750283184363
2018-02-13,263.97,273.04,263.31,273.03,"[ 2.13443328  1.34638506  1.29622094  1.27019238  0.66798623 -0.50093259
 -0.51158063 -0.25661909 -1.26995812 -1.3140292  -0.72766498]",-0.33439100300927244,"[282.369  281.945  281.725  276.635  266.755  266.665  268.82   260.255
 259.8825 264.8386]",268.6066666666666,270.98901,8.452255080207888,271.36581666666666,8.251268650082444,2.34054285714285,SPY,268.3435416941761,0.01643257128201643,270.2743968332604,0.023602267172883756,266.41268655509174,0.00921109941055156
2018-02-14,264.31,275.32,264.3,273.11,"[ 2.03597129  1.65080346  1.62208167  0.95756377 -0.33230595 -0.34405577
 -0.06271273 -1.18090445 -1.22953567 -0.5824989  -0.49843542]",0.18300925455465122,"[281.945  281.725  276.635  266.755  266.665  268.82   260.255  259.8825
 264.8386 265.4825]",271.26333333333326,269.30036,7.659688317183668,269.87844333333334,7.567322228430607,2.4119714285714218,SPY,267.47481838843424,0.011902768352094122,268.9339401921169,0.017343117262102737,266.0156965847516,0.006432660070657575
2018-02-15,271.57,275.32,268.77,271.4,"[ 1.85588136  2.15435676  1.35871284 -0.18568047 -0.19974883  0.13711024
 -1.2017287  -1.25995608 -0.48524275 -0.38459145  0.06676844]",0.6185396852147224,"[281.725  276.635  266.755  266.665  268.82   260.255  259.8825 264.8386
 265.4825 268.37  ]",272.3875,267.94286,6.397334114019683,268.34461,6.5361853032866195,2.4391142857142785,SPY,268.4016979111922,0.0006261856292424572,268.2559118012599,0.0006261856292424572,268.5474840211245,0.0006261856292424572
2018-02-16,272.32,275.32,269.94,270.05,"[ 1.55894907  2.03370858 -0.04461883 -0.06355096  0.38976843 -1.41193949
 -1.49029749 -0.44774703 -0.31229814  0.29510777  1.05186717]",1.0784299691702608,"[276.635  266.755  266.665  268.82   260.255  259.8825 264.8386 265.4825
 268.37   271.9675]",272.12833333333333,266.96710999999993,4.753822684840074,266.9831933333333,4.77095420851358,2.734964285714276,SPY,269.93586463964766,0.008370718346109148,268.2472758760654,0.008370718346109148,271.6244534032299,0.0
2018-02-20,272.03,274.72,269.64,270.4,"[ 1.42699119  0.02547679  0.00387408  0.52113882 -1.53471848 -1.62412967
 -0.43451678 -0.27996144  0.41312531  1.27663338  1.63307799]",1.2569526490543768,"[266.755  266.665  268.82   260.255  259.8825 264.8386 265.4825 268.37
 271.9675 273.4525]",271.2683333333334,266.64886,4.166145184268063,266.43044333333336,3.848903937343725,3.351392857142851,SPY,270.6863490160056,0.0,268.3427521804846,0.006010010162886258,273.0299458515266,0.0
2018-02-21,271.9,274.72,269.64,274.71,"[ 1.49034496 -0.10872958  0.37678098 -1.55287005 -1.63679241 -0.52020823
 -0.37514083  0.27539826  1.08589675  1.42045971  1.03520539]",1.0753700688120604,"[266.665  268.82   260.255  259.8825 264.8386 265.4825 268.37   271.9675
 273.4525 271.7425]",271.9691666666667,267.14760999999993,4.43862641015213,267.1702766666666,4.462547488699701,3.917107142857138,SPY,269.7336270172621,0.007999446219930463,268.6044981181765,-0.010281644149325492,270.86275591634774,0.0
2018-02-22,271.1,278.01,269.64,277.9,"[ 1.524813    0.2655234  -1.59874954 -1.67982855 -0.60107512 -0.46092271
  0.16757561  0.95061378  1.27384149  0.90163988  0.78138176]",1.2525517529607135,"[268.82   260.255  259.8825 264.8386 265.4825 268.37   271.9675 273.4525
 271.7425 271.19  ]",273.99499999999995,267.60011,4.594284341320201,267.88061,4.881546798802601,4.159964285714283,SPY,269.87951868061555,0.0,269.0326539658985,0.0,270.7263833953326,0.0
2018-02-23,271.79,278.92,271.25,274.43,"[ 1.54523391 -1.61020474 -1.68964483 -0.63269712 -0.49537773  0.12041625
  0.88762623  1.20432027  0.83964228  0.72181504  0.65410436]",1.4048652559723094,"[260.255  259.8825 264.8386 265.4825 268.37   271.9675 273.4525 271.7425
 271.19   270.8725]",275.5491666666667,267.80535999999995,4.689068299395945,268.2730266666666,5.179244037154458,4.824964285714283,SPY,269.8459841953854,0.0,269.25707412981797,-0.009666510040202036,270.43489426095294,0.0
2018-02-26,275.93,278.92,271.29,271.65,"[ 1.44760811 -2.18246254 -1.01712471 -0.8657232  -0.18677948  0.65910798
  1.00827904  0.60620328  0.47629283  0.40163842  1.10056836]",1.329806689066981,"[259.8825 264.8386 265.4825 268.37   271.9675 273.4525 271.7425 271.19
 270.8725 273.845 ]",275.1658333333333,269.16435999999993,4.2529298179490365,269.2964433333333,4.4137167065373175,5.40425,SPY,272.2831675497612,0.013304628420915302,270.9374002699459,0.015632737363412245,273.6289348295765,0.0
2018-02-27,278.11,278.92,266.0,267.7,"[ 1.28308296 -1.68090033 -1.5024232  -0.70206179  0.29509845  0.70671289
  0.23273263  0.07958988 -0.00841523  0.81550661  1.76416009]",0.6317154473818818,"[264.8386 265.4825 268.37   271.9675 273.4525 271.7425 271.19   270.8725
 273.845  277.2675]",272.29083333333335,270.90286,3.6077451498685447,270.40519333333333,2.9849515439506495,5.7085357142857145,SPY,275.0291666869258,0.011139566159555627,272.768968963706,0.019391549515593475,277.28936441014554,0.0
2018-02-28,275.68,276.19,264.82,269.08,"[ 1.16800232e+00 -2.01830936e+00 -1.12033274e+00 -1.55493788e-03
  4.60261611e-01 -7.15271423e-02 -2.43347778e-01 -3.42086333e-01
  5.82324235e-01  1.64667921e+00  1.10789324e+00]",-0.5159941026174595,"[265.4825 268.37   271.9675 273.4525 271.7425 271.19   270.8725 273.845
 277.2675 275.535 ]",269.83750000000003,271.97249999999997,3.215562547984415,271.40275,3.0334649021374864,5.74067857142857,SPY,273.8445054427456,0.0,273.0037868628636,0.0,274.6852240226276,0.0
2018-03-01,271.41,273.17,264.82,272.19,"[ 8.66697066e-01 -1.81743472e+00 -3.05270187e-01  3.18931159e-01
 -3.99846148e-01 -6.32082675e-01 -7.65539865e-01  4.83913669e-01
  1.92251913e+00  1.19428422e+00  5.25422008e-04]",-1.166767989800595,"[268.37   271.9675 273.4525 271.7425 271.19   270.8725 273.845  277.2675
 275.535  272.695 ]",269.34583333333336,272.69374999999997,2.379040050629676,272.3588333333333,2.582347155851313,6.01460714285714,SPY,272.5675319271084,0.0,272.85032853209253,0.0,272.2847353221243,0.0
2018-03-02,265.8,273.39,264.82,272.88,"[ 0.84604969 -0.32333189  0.31389154 -0.4198809  -0.65696234 -0.79320372
  0.48231592  1.95093357  1.20750623 -0.01115677 -1.75011164]",-1.1108541538632137,"[271.9675 273.4525 271.7425 271.19   270.8725 273.845  277.2675 275.535
 272.695  268.6425]",270.65916666666664,272.721,2.3304227620755795,272.9226666666667,2.037621223387708,6.081857142857146,SPY,270.14918211527265,0.016230186485608842,271.9778897527975,0.02297662903929179,268.3204744777478,0.0
2018-03-05,267.73,273.39,267.61,272.78,"[ 0.99372309  0.41119504 -0.22183986 -0.42637307 -0.54391025  0.55649691
  1.8234922   1.1821279   0.13077168 -1.36944699 -1.54251355]",-0.3061391276529488,"[273.4525 271.7425 271.19   270.8725 273.845  277.2675 275.535  272.695
 268.6425 268.175 ]",272.0125,272.34174999999993,2.701272859690411,272.72549999999995,2.329006440523506,6.151142857142863,SPY,270.2584455537371,0.0,271.82737282726623,0.015188196098964057,268.68951828020795,0.0
2018-03-06,273.3,274.24,270.2,274.1,"[ 0.99046558 -0.1396478  -0.34484837 -0.46276905  0.64122855  1.91235782
  1.26890085  0.21411425 -1.29099938 -1.46463062 -0.33370625]",0.20998322049051524,"[271.7425 271.19   270.8725 273.845  277.2675 275.535  272.695  268.6425
 268.175  271.22  ]",272.8441666666667,272.11850000000004,2.6924877437046972,272.2809166666667,2.682357183989488,6.126428571428581,SPY,271.9592170763741,0.0,272.27328012727975,0.0,271.6451540254684,0.0
2018-03-07,270.42,278.87,270.2,278.87,"[ 0.99048875 -0.37603757 -0.49395552  0.6100165   1.88111632  1.23767426
  0.1829121  -1.32216665 -1.49579387 -0.36489571  0.14113015]",0.8014986848937236,"[271.19   270.8725 273.845  277.2675 275.535  272.695  268.6425 268.175
 271.22   272.5825]",274.6458333333333,272.2025,2.6925501388089335,272.40883333333335,2.7910214229441763,6.280714285714296,SPY,272.59082021936126,0.0,272.6048193182478,0.0,272.57682112047473,0.0
2018-03-08,273.55,279.91,272.42,278.52,"[ 0.98261095 -0.53697991  0.57572332  1.85687616  1.20834518  0.14524099
 -1.37174129 -1.54674172 -0.40689938  0.10312859 -0.02695194]",1.354328545810949,"[270.8725 273.845  277.2675 275.535  272.695  268.6425 268.175  271.22
 272.5825 272.235 ]",276.82000833333336,272.307,2.6714220931930632,272.7655008333333,2.993739969921616,6.354285714285727,SPY,272.3617386796035,0.0,272.63105516027133,0.0,272.0924221989357,0.0
2018-03-09,275.7,280.41,275.34,276.72,"[ 0.97638367  0.47225102  1.76140685  1.10882468  0.0390796  -1.48737884
 -1.66347244 -0.51650984 -0.00329587 -0.13418897  0.42328382]",1.6168111683940773,"[273.845  277.2675 275.535  272.695  268.6425 268.175  271.22   272.5825
 272.235  273.715 ]",278.07167499999997,272.59125,2.6548380953459314,273.02691749999997,3.120189666311364,6.2214285714285875,SPY,273.4559709022665,0.0,273.20252857446,0.0,273.709413230073,0.0
2018-03-12,279.2,280.41,274.67,275.3,"[ 1.13251039  1.37331585  0.81506392 -0.10005035 -1.40586041 -1.55649981
 -0.57532976 -0.13630047 -0.24827308  0.22861746  1.60531665]",1.466756677001883,"[277.2675 275.535  272.695  268.6425 268.175  271.22   272.5825 272.235
 273.715  277.9875]",277.35000833333334,273.00550000000004,3.103437569857015,272.94175083333334,3.005445667382724,5.5614285714285865,SPY,276.2595509006254,0.010587545257971703,274.47673771352544,0.014066958739655753,278.04236408772545,0.0
2018-03-13,279.84,280.41,274.43,275.0,"[ 1.20352831  0.71446676 -0.13791204 -1.35420256 -1.49451491 -0.58060877
 -0.17167704 -0.27597339  0.16822401  1.45054387  1.68165408]",1.1071974966527753,"[275.535    272.695    268.6425   268.175    271.22     272.5825
 272.235    273.715    277.9875   278.757525]",276.18416666666667,273.15450250000004,3.3318520022738496,272.89716666666675,2.9687567122731187,5.1014285714285865,SPY,276.51778089792737,0.011942885330566387,274.6918253337054,0.01856817713495363,278.3437364621493,0.0
2018-03-14,277.81,278.02,274.14,274.2,"[ 1.25721131 -0.18574405 -1.33846209 -1.47144067 -0.60530213 -0.21774424
 -0.31658928  0.10439103  1.31968722  1.53871787  1.17248634]",0.625183235145012,"[272.695    268.6425   268.175    271.22     272.5825   272.235
 273.715    277.9875   278.757525 277.47    ]",275.18833333333333,273.3480025,3.5156038667000393,273.11983583333335,3.308625989499203,5.110000000000012,SPY,275.6572992095528,0.0,274.50419235306606,0.011970893270868702,276.81040606603943,0.0
2018-03-15,275.88,276.61,268.62,270.49,"[ 1.27594494 -1.40093073 -1.53144133 -0.68137767 -0.30101257 -0.39802312
  0.01514411  1.20788533  1.42285093  1.06341638  0.60348867]",0.01930715859259225,"[268.6425   268.175    271.22     272.5825   272.235    273.715
 277.9875   278.757525 277.47     275.8225  ]",273.49583333333334,273.66075250000006,3.5820846648713176,273.42808583333334,3.5089316574003355,4.866428571428581,SPY,274.9649997095181,0.0,274.582645459424,0.0,275.3473539596122,0.0
2018-03-16,274.5,275.39,268.62,270.95,"[ 1.15779463 -1.93141186 -0.97473895 -0.54667102 -0.65584798 -0.1908641
  1.15146267  1.39338781  0.9888754   0.47126666  0.29454137]",-0.6021659280524452,"[268.175    271.22     272.5825   272.235    273.715    277.9875
 278.757525 277.47     275.8225   275.26    ]",272.055,274.32250250000004,3.1829060503031337,274.0020025,3.2333322250514707,4.4528571428571535,SPY,275.04263097221224,0.0,274.98956573037793,0.0,275.09569621404654,0.0
2018-03-19,273.35,273.38,268.62,270.43,"[ 0.89223537 -1.52965844 -0.97138931 -1.11377355 -0.50736011  1.24324896
  1.55875809  1.03120913  0.35616444  0.12568636 -0.19288557]",-1.348373087791386,"[271.22     272.5825   272.235    273.715    277.9875   278.757525
 277.47     275.8225   275.26     274.4825  ]",270.92083333333335,274.9532525000001,2.44057914926073,274.5970858333334,2.7264356825911413,4.43642857142858,SPY,274.80777169668477,0.0,275.1497728299721,0.0,274.4657705633975,0.0
2018-03-20,270.94,273.27,263.36,263.67,"[ 0.92276004 -0.92330847 -1.06141213 -0.47322961  1.22475002  1.53077384
  1.01908485  0.36433437  0.14078526 -0.16820927 -1.65356887]",-2.024241664724837,"[272.5825   272.235    273.715    277.9875   278.757525 277.47
 275.8225   275.26     274.4825   270.745   ]",268.97,274.9057525,2.5162257095312905,274.72825250000005,2.84464676344994,4.35785714285715,SPY,272.4121567519221,0.0,274.30633888764754,-0.027199072907926725,270.5179746161966,0.0
2018-03-21,270.9,273.27,257.83,258.05,"[ 0.99662065 -0.92511979 -0.37881518  1.19827025  1.48250553  1.0072482
  0.3991152   0.19148253 -0.09551195 -1.47511565 -1.40405914]",-2.338174007387258,"[272.235    273.715    277.9875   278.757525 277.47     275.8225
 275.26     274.4825   270.745    270.9375  ]",265.2366666666667,274.7412525,2.7091113199361594,274.17116916666663,3.821145249144061,4.163571428571438,SPY,272.906836070562,0.0,274.3160116051653,-0.048596384496313136,271.4976605359588,0.0
2018-03-22,267.91,268.87,257.83,265.11,"[ 1.04210823 -0.32123179  1.18572298  1.45731873  1.0031954   0.42210517
  0.22370563 -0.05052663 -1.36878139 -1.30088465 -1.25062344]",-2.454360157444942,"[273.715    277.9875   278.757525 277.47     275.8225   275.26
 274.4825   270.745    270.9375   271.08    ]",262.79833333333335,274.6257525,2.8351879516720264,273.7975858333333,4.481515260356282,3.988571428571435,SPY,272.9365638672961,-0.010506269016847326,274.2343910758711,-0.010506269016847326,271.63873665872114,-0.010506269016847326
2018-03-23,264.17,266.77,257.83,260.6,"[ 1.4062231   1.0400643   1.22877211  0.91324205  0.50949395  0.37164369
  0.181104   -0.73483441 -0.68765898 -0.65273692 -2.1690898 ]",-2.430863176200249,"[277.9875   278.757525 277.47     275.8225   275.26     274.4825
 270.745    270.9375   271.08     264.8925  ]",261.73499999999996,273.7435025,4.080514559471166,273.4277525,4.81012366902415,4.111428571428576,SPY,268.17170987257185,-0.013606170609501107,272.1519999626099,-0.013606170609501107,264.1914197825338,0.0
2018-03-26,262.13,266.77,258.58,259.83,"[ 1.71917646  1.22564636  0.99490428  0.69964974  0.59884205  0.45950342
 -0.2103077  -0.17580906 -0.15027112 -1.25915574 -2.18300224]",-1.9965737023228955,"[278.757525 277.47     275.8225   275.26     274.4825   270.745
 270.9375   271.08     264.8925   259.7375  ]",261.8958333333333,271.9185025,5.579931289456556,272.1343358333333,5.128036339499057,4.0157071428571465,SPY,264.82306044095674,0.01022134261943338,269.85451890151796,-0.008812992897958186,259.79160198039557,0.008960785135725052
2018-03-27,266.17,266.77,258.58,263.15,"[ 1.71470794  1.26924984  0.97267301  0.87141385  0.73145118  0.05864031
  0.09329344  0.11894576 -0.99490502 -1.92288898 -1.19787338]",-1.472944542570955,"[277.47   275.8225 275.26   274.4825 270.745  270.9375 271.08   264.8925
 259.7375 263.765 ]",261.59074166666664,270.41925000000003,5.555052885661856,270.20182416666677,5.846168848264909,3.98713571428572,SPY,267.535663084515,0.0,269.76576413617977,-0.011410990590279368,265.30556203285033,0.0
2018-03-28,260.75,265.26,254.67,257.47,"[ 1.71698292  1.2536584   1.15262934  1.01298473  0.34170274  0.37627713
  0.40187116 -0.70944852 -1.63532375 -0.91195567 -1.28239556]",-1.4445197196165747,"[275.8225 275.26   274.4825 270.745  270.9375 271.08   264.8925 259.7375
 263.765  261.7025]",260.4182416666667,268.8425,5.567704868255869,268.71407416666665,5.742969367148522,3.9828500000000013,SPY,265.1973202959259,0.016912059914940672,268.0470030938768,-0.012658885418677546,262.3476374979751,0.0
2018-03-29,261.12,265.26,254.67,260.77,"[ 1.71904854  1.42990482  1.29054836  0.62065155  0.6551546   0.68069581
 -0.42833067 -1.35229537 -0.63041995 -1.00009544 -1.26581371]",-1.252632669616646,"[275.26   274.4825 270.745  270.9375 271.08   264.8925 259.7375 263.765
 261.7025 260.22  ]",260.319075,267.28225,5.579217513460123,267.2921575,5.566741686638276,3.830707142857144,SPY,263.74861249870537,0.010016352332281108,266.43169070533725,-0.0013412790146265256,261.06553429207344,0.0
2018-04-02,262.55,264.355,254.67,263.56,"[ 1.61317982  1.68195001  0.93724186  0.97559807  1.00399162 -0.22888642
 -1.25603573 -0.4535442  -0.86450355 -1.15989615 -0.63591551]",-1.0867160835379803,"[274.4825   270.745    270.9375   271.08     264.8925   259.7375
 263.765    261.7025   260.22     262.849725]",260.0420833333333,266.04122249999995,5.018744572904307,265.7604583333333,5.262068986209244,3.684278571428572,SPY,264.8360186901067,0.00383950596175078,265.9472327591512,0.00383950596175078,263.7248046210623,0.0
2018-04-03,258.87,266.64,256.6,265.64,"[ 1.5358422   1.36344576  1.40488607  1.43556265  0.10355286 -1.0061862
 -0.13916892 -0.58317219 -0.90231635 -0.33620412 -1.34039957]",-0.5540005285203855,"[270.745    270.9375   271.08     264.8925   259.7375   263.765
 261.7025   260.22     262.849725 258.185   ]",262.5004166666667,264.4114725,4.64523612309497,264.84301416666665,4.228511308926944,3.7571357142857136,SPY,260.73581956093983,0.0,263.3209668338497,0.017047689111466792,258.15067228802997,0.0
2018-04-04,256.75,266.64,256.6,259.72,"[ 1.45646557  1.77317412  1.80638496  0.36433519 -0.83708164  0.10156167
 -0.37912159 -0.72463089 -0.11175099 -1.19890503 -0.7939658 ]",-0.2102467821080522,"[270.9375   271.08     264.8925   259.7375   263.765    261.7025
 260.22     262.849725 258.185    259.9225  ]",262.73875000000004,263.3292225,4.290767288965503,263.6108475,4.1479707382714714,3.5135642857142875,SPY,261.75455546145565,0.01930440465473816,262.70775880724045,0.022939382304848235,260.8013521156708,0.015656165722993613
